Entity,Code,Year,Average annual hours worked per employed person (Bick et al 2019),Annual working hours per worker,Annual working hours for full-time production workers in non-agricultural activities (Huberman & Minns 2007),143615-annotations,Average annual hours actually worked per worker (OECD)
Sweden,SWE,2018,,1620.7349,,,1466
Sweden,SWE,2019,,1605.2766,,,1452
Sweden,SWE,1870,,,3436,,
Sweden,SWE,1880,,,3187,,
Sweden,SWE,1890,,,2937,,
Sweden,SWE,1900,,,2745,,
Sweden,SWE,1913,,,2745,,
Sweden,SWE,1929,,,2152,,
Sweden,SWE,1938,,,2131,,
Switzerland,CHE,1996,1709.11877441406,1696.872,,,1696.9
Switzerland,CHE,1997,1709.86157226562,1687.4536,,,1687.5
Switzerland,CHE,1998,1705.02978515625,1695.5344,,,1695.5
Switzerland,CHE,1999,1706.00769042969,1717.401,,,1717.4
Switzerland,CHE,2000,1713.59704589844,1712.743,1597,,1712.7
Switzerland,CHE,2001,1714.63671875,1672.8507,,,1672.8
Switzerland,CHE,2002,1684.45593261719,1651.2583,,,1651.3
Switzerland,CHE,2003,1682.56811523438,1664.5405,,,1664.5
Switzerland,CHE,2004,1695.48608398438,1694.9532,,,1695
Switzerland,CHE,2005,1691.87475585938,1689.9702,,,1690
Switzerland,CHE,2006,1688.31860351562,1679.2384,,,1679.2
Switzerland,CHE,2007,1685.462890625,1668.87,,,1668.9
Switzerland,CHE,2008,1687.34509277344,1659.459,,,1659.5
Switzerland,CHE,2009,1657.75183105469,1650.7788,,,1650.8
Switzerland,CHE,2010,1670.61010742188,1624.3464,,,1624.3
Switzerland,CHE,2011,1670.52673339844,1619.3169,,,1619.3
Switzerland,CHE,2012,1661.24133300781,1603.2313,,,1603.2
Switzerland,CHE,2013,1655.58605957031,1582.8923,,,1582.9
Switzerland,CHE,2014,1647.35998535156,1575.3215,,,1575.3
Switzerland,CHE,2015,1648.29138183594,1589.4751,,,1589.5
Switzerland,CHE,1950,,2039.9952,2092,,
Switzerland,CHE,1951,,2032.3508,,,
Switzerland,CHE,1952,,2024.7351,,,
Switzerland,CHE,1953,,2017.148,,,
Switzerland,CHE,1954,,2009.5891,,,
Switzerland,CHE,1955,,2002.0587,,,
Switzerland,CHE,1956,,1994.5564,,,
Switzerland,CHE,1957,,1987.0823,,,
Switzerland,CHE,1958,,1979.6362,,,
Switzerland,CHE,1959,,1972.218,,,
Switzerland,CHE,1960,,1964.8275,1952,,
Switzerland,CHE,1961,,1967.6351,,,
Switzerland,CHE,1962,,1970.4468,,,
Switzerland,CHE,1963,,1973.2623,,,
Switzerland,CHE,1964,,1976.082,,,
Switzerland,CHE,1965,,1978.9056,,,
Switzerland,CHE,1966,,1981.7334,,,
Switzerland,CHE,1967,,1984.5652,,,
Switzerland,CHE,1968,,1987.401,,,
Switzerland,CHE,1969,,1990.2408,,,
Switzerland,CHE,1970,,1993.0847,1835,,
Switzerland,CHE,1971,,1982.7787,,,
Switzerland,CHE,1972,,1958.4653,,,
Switzerland,CHE,1973,,1931.6665,,,
Switzerland,CHE,1974,,1902.8224,,,
Switzerland,CHE,1975,,1894.04,,,
Switzerland,CHE,1976,,1890.9156,,,
Switzerland,CHE,1977,,1863.4858,,,
Switzerland,CHE,1978,,1849.0386,,,
Switzerland,CHE,1979,,1836.3763,,,
Switzerland,CHE,1980,,1821.8396,1721,,
Switzerland,CHE,1981,,1802.5231,,,
Switzerland,CHE,1982,,1791.4211,,,
Switzerland,CHE,1983,,1776.668,,,
Switzerland,CHE,1984,,1757.5706,,,
Switzerland,CHE,1985,,1751.3289,,,
Switzerland,CHE,1986,,1742.7521,,,
Switzerland,CHE,1987,,1741.4824,,,
Switzerland,CHE,1988,,1740.955,,,
Switzerland,CHE,1989,,1725.7891,,,
Switzerland,CHE,1990,,1716.2208,1617,,
Switzerland,CHE,1991,,1713.7753,,,1718.09999999999
Switzerland,CHE,1992,,1723.1902,,,1725.4
Switzerland,CHE,1993,,1719.4904,,,1720.4
Switzerland,CHE,1994,,1741.3113,,,1739.7
Switzerland,CHE,1995,,1720.2662,,,1720.3
Switzerland,CHE,2016,,1590.2267,,,1590.2
Switzerland,CHE,2017,,1569.5309,,,1569.5
Switzerland,CHE,2018,,1561.1827,,,1561.2
Switzerland,CHE,2019,,1556.8828,,,1556.9
Switzerland,CHE,1870,,,3195,,
Switzerland,CHE,1880,,,3083,,
Switzerland,CHE,1890,,,2925,,
Switzerland,CHE,1900,,,2834,,
Switzerland,CHE,1913,,,2704,,
Switzerland,CHE,1929,,,2281,,
Switzerland,CHE,1938,,,2085,,
Taiwan,TWN,1951,,2356.4001,,,
Taiwan,TWN,1952,,2353.4768,,,
Taiwan,TWN,1953,,2350.5574,,,
Taiwan,TWN,1954,,2347.6414,,,
Taiwan,TWN,1955,,2344.729,,,
Taiwan,TWN,1956,,2341.8203,,,
Taiwan,TWN,1957,,2338.915,,,
Taiwan,TWN,1958,,2336.0137,,,
Taiwan,TWN,1959,,2333.1157,,,
Taiwan,TWN,1960,,2330.2214,,,
Taiwan,TWN,1961,,2327.3306,,,
Taiwan,TWN,1962,,2324.4436,,,
Taiwan,TWN,1963,,2321.56,,,
Taiwan,TWN,1964,,2318.68,,,
Taiwan,TWN,1965,,2315.8035,,,
Taiwan,TWN,1966,,2312.9307,,,
Taiwan,TWN,1967,,2310.0613,,,
Taiwan,TWN,1968,,2307.1956,,,
Taiwan,TWN,1969,,2304.3335,,,
Taiwan,TWN,1970,,2301.4749,,,
Taiwan,TWN,1971,,2305.1072,,,
Taiwan,TWN,1972,,2307.1074,,,
Taiwan,TWN,1973,,2305.336,,,
Taiwan,TWN,1974,,2307.025,,,
Taiwan,TWN,1975,,2308.48,,,
Taiwan,TWN,1976,,2307.9958,,,
Taiwan,TWN,1977,,2306.3406,,,
Taiwan,TWN,1978,,2303.0276,,,
Taiwan,TWN,1979,,2336.6174,,,
Taiwan,TWN,1980,,2313.9087,,,
Taiwan,TWN,1981,,2310.124,,,
Taiwan,TWN,1982,,2269.4377,,,
Taiwan,TWN,1983,,2254.772,,,
Taiwan,TWN,1984,,2254.2988,,,
Taiwan,TWN,1985,,2244.3638,,,
Taiwan,TWN,1986,,2242.9446,,,
Taiwan,TWN,1987,,2276.5342,,,
Taiwan,TWN,1988,,2250.5142,,,
Taiwan,TWN,1989,,2231.5903,,,
Taiwan,TWN,1990,,2230.644,,,
Taiwan,TWN,1991,,2217.8704,,,
Taiwan,TWN,1992,,2220.2358,,,
Taiwan,TWN,1993,,2240.579,,,
Taiwan,TWN,1994,,2184.754,,,
Taiwan,TWN,1995,,2224.494,,,
Taiwan,TWN,1996,,2198.0005,,,
Taiwan,TWN,1997,,2141.229,,,
Taiwan,TWN,1998,,2192.3232,,,
Taiwan,TWN,1999,,2190.431,,,
Taiwan,TWN,2000,,2180.4958,,,
Taiwan,TWN,2001,,2125.617,,,
Taiwan,TWN,2002,,2111.8972,,,
Taiwan,TWN,2003,,2117.101,,,
Taiwan,TWN,2004,,2135.552,,,
Taiwan,TWN,2005,,2127.5093,,,
Taiwan,TWN,2006,,2134.6057,,,
Taiwan,TWN,2007,,2129.8748,,,
Taiwan,TWN,2008,,2073.5764,,,
Taiwan,TWN,2009,,2054.1794,,,
Taiwan,TWN,2010,,2062.6953,,,
Taiwan,TWN,2011,,2052.7603,,,
Taiwan,TWN,2012,,2066.9531,,,
Taiwan,TWN,2013,,2062.2222,,,
Taiwan,TWN,2015,,2152.2898,,,
Taiwan,TWN,2016,,2123.7583,,,
Taiwan,TWN,2017,,2092.538,,,
Taiwan,TWN,2018,,2090.0706,,,
Taiwan,TWN,2019,,2085.1353,,,
Thailand,THA,1970,,2455.394,,,
Thailand,THA,1971,,2455.3594,,,
Thailand,THA,1972,,2352.2505,,,
Thailand,THA,1973,,2471.673,,,
Thailand,THA,1974,,2489.017,,,
Thailand,THA,1975,,2461.7449,,,
Thailand,THA,1976,,2457.4932,,,
Thailand,THA,1977,,2453.686,,,
Thailand,THA,1978,,2528.9993,,,
Thailand,THA,1979,,2619.8765,,,
Thailand,THA,1980,,2710.0938,,,
Thailand,THA,1981,,2632.8503,,,
Thailand,THA,1982,,2348.6577,,,
Thailand,THA,1983,,2682.0732,,,
Thailand,THA,1984,,2700.7273,,,
Thailand,THA,1985,,2672.275,,,
Thailand,THA,1986,,2671.416,,,
Thailand,THA,1987,,2625.6653,,,
Thailand,THA,1988,,2648.564,,,
Thailand,THA,1989,,2715.4182,,,
Thailand,THA,1990,,2579.7546,,,
Thailand,THA,1991,,2627.6155,,,
Thailand,THA,1992,,2643.7078,,,
Thailand,THA,1993,,2564.5964,,,
Thailand,THA,1994,,2614.2803,,,
Thailand,THA,1995,,2609.0884,,,
Thailand,THA,1996,,2555.235,,,
Thailand,THA,1997,,2485.231,,,
Thailand,THA,1998,,2533.8186,,,
Thailand,THA,1999,,2498.4678,,,
Thailand,THA,2000,,2502.6597,,,
Thailand,THA,2001,,2404.5066,,,
Thailand,THA,2002,,2393.9397,,,
Thailand,THA,2003,,2383.6968,,,
Thailand,THA,2004,,2389.0012,,,
Thailand,THA,2005,,2337.9426,,,
Thailand,THA,2006,,2325.6519,,,
Thailand,THA,2007,,2329.801,,,
Thailand,THA,2008,,2342.092,,,
Thailand,THA,2009,,2354.112,,,
Thailand,THA,2010,,2349.3564,,,
Thailand,THA,2011,,2357.5464,,,
Thailand,THA,2012,,2312.43,,,
Thailand,THA,2013,,2273.494,,,
Thailand,THA,2014,,2247.321,,,
Thailand,THA,2015,,2186.461,,,
Thailand,THA,2016,,2207.7039,,,
Thailand,THA,2017,,2092.99,,,
Thailand,THA,2018,,2092.99,,,
Thailand,THA,2019,,2092.99,,,
Trinidad and Tobago,TTO,1991,,1585.06,,,
Trinidad and Tobago,TTO,1992,,1564.7506,,,
Trinidad and Tobago,TTO,1993,,1580.2424,,,
Trinidad and Tobago,TTO,1994,,1591.5376,,,
Trinidad and Tobago,TTO,1995,,1602.2916,,,
Trinidad and Tobago,TTO,1996,,1618.5393,,,
Trinidad and Tobago,TTO,1997,,1627.1366,,,
Trinidad and Tobago,TTO,1998,,1630.5153,,,
Trinidad and Tobago,TTO,1999,,1636.525,,,
Trinidad and Tobago,TTO,2000,,1663.8954,,,
Trinidad and Tobago,TTO,2001,,1668.0447,,,
Trinidad and Tobago,TTO,2002,,1634.8004,,,
Turkey,TUR,1970,,2086,,,2086
Turkey,TUR,1971,,2077,,,2077
Turkey,TUR,1972,,2069,,,2069
Turkey,TUR,1973,,2060,,,2060
Turkey,TUR,1974,,2044,,,2044
Turkey,TUR,1975,,2028,,,2028
Turkey,TUR,1976,,2012,,,2012
Turkey,TUR,1977,,1996,,,1996
Turkey,TUR,1978,,1980,,,1980
Turkey,TUR,1979,,1964,,,1964
Turkey,TUR,1980,,1957,,,1957
Turkey,TUR,1981,,1950,,,1950
Turkey,TUR,1982,,1943,,,1943
Turkey,TUR,1983,,1935,,,1935
Turkey,TUR,1984,,1871,,,1871
Turkey,TUR,1985,,1898,,,1898
Turkey,TUR,1986,,1883,,,1883
Turkey,TUR,1987,,1844,,,1844
Turkey,TUR,1988,,1837,,,1837
Turkey,TUR,1989,,1867,,,1867
Turkey,TUR,1990,,1866,,,1866
Turkey,TUR,1991,,1870,,,1870
Turkey,TUR,1992,,1897,,,1897
Turkey,TUR,1993,,1917,,,1917
Turkey,TUR,1994,,1886,,,1886
Turkey,TUR,1995,,1876,,,1876
Turkey,TUR,1996,,1892,,,1892
Turkey,TUR,1997,,1878,,,1878
Turkey,TUR,1998,,1884,,,1884
Turkey,TUR,1999,,1925,,,1925
Turkey,TUR,2000,,1937,,,1937
Turkey,TUR,2001,,1942,,,1942
Turkey,TUR,2002,,1943,,,1943
Turkey,TUR,2003,,1943,,,1943
Turkey,TUR,2004,,1918,,,1918
Turkey,TUR,2005,,1936,,,1936
Turkey,TUR,2006,,1944,,,1944
Turkey,TUR,2007,,1911,,,1911
Turkey,TUR,2008,,1900,,,1900
Turkey,TUR,2009,,1881,,,1881
Turkey,TUR,2010,,1877,,,1877
Turkey,TUR,2011,,1864,,,1864
Turkey,TUR,2012,,1855,,,1855
Turkey,TUR,2013,,1832,,,1832
Turkey,TUR,2014,,1832,,,
Turkey,TUR,2015,,1832,,,
Turkey,TUR,2016,,1832,,,
Turkey,TUR,2017,,1832,,,
Turkey,TUR,2018,,1832,,,
Turkey,TUR,2019,,1832,,,
United Kingdom,GBR,1983,1710.62426757812,1739.5485,,,1568
United Kingdom,GBR,1984,1679.1572265625,1745.7526,,,1583
United Kingdom,GBR,1985,1695.33935546875,1748.0818,,,1613
United Kingdom,GBR,1986,1698.21899414062,1742.7368,,,1616
United Kingdom,GBR,1987,1707.53894042969,1747.5668,,,1606
United Kingdom,GBR,1988,1713.62915039062,1754.7257,,,1642
United Kingdom,GBR,1989,1719.25805664062,1758.5569,,,1631
United Kingdom,GBR,1990,1718.77001953125,1745.9441,1698,,1618
United Kingdom,GBR,1991,1694.44689941406,1720.5466,,,1615
United Kingdom,GBR,1992,1696.54931640625,1714.3304,,,1583
United Kingdom,GBR,1993,1692.40771484375,1710.316,,,1577
United Kingdom,GBR,1994,1705.07214355469,1720.5905,,,1586
United Kingdom,GBR,1995,1713.97973632812,1722.6252,,,1590
United Kingdom,GBR,1996,1704.697265625,1722.0925,,,1592
United Kingdom,GBR,1997,1709.73815917969,1721.1954,,,1571
United Kingdom,GBR,1998,1704.64807128906,1716.9994,,,1585
United Kingdom,GBR,1999,1679.11975097656,1708.6104,,,1578
United Kingdom,GBR,2000,1668.06030273438,1692.954,1653,,1566
United Kingdom,GBR,2002,1655.38415527344,1678.5614,,,1549
United Kingdom,GBR,2003,1635.59033203125,1669.3804,,,1538
United Kingdom,GBR,2004,1622.11706542969,1666.7157,,,1525
United Kingdom,GBR,2005,1615.59765625,1669.7372,,,1541
United Kingdom,GBR,2006,1613.69604492188,1663.9857,,,1536
United Kingdom,GBR,2007,1618.76391601562,1665.8214,,,1538
United Kingdom,GBR,2008,1626.12768554688,1660.4688,,,1518
United Kingdom,GBR,2009,1615.87805175781,1638.3318,,,1513
United Kingdom,GBR,2010,1608.05725097656,1643.2079,,,1502
United Kingdom,GBR,2011,1596.72692871094,1639.8158,,,1514
United Kingdom,GBR,2012,1605.9951171875,1655.019,,,1528
United Kingdom,GBR,2013,1613.73291015625,1665.9749,,,1537
United Kingdom,GBR,2014,1627.95690917969,1672.4341,,,1543
United Kingdom,GBR,2015,1627.25073242188,1669.4652,,,1527
United Kingdom,GBR,1950,,2183.9436,2112,,
United Kingdom,GBR,1951,,2192.6638,,,
United Kingdom,GBR,1952,,2160.8586,,,
United Kingdom,GBR,1953,,2164.7798,,,
United Kingdom,GBR,1954,,2168.931,,,
United Kingdom,GBR,1955,,2167.363,,,
United Kingdom,GBR,1956,,2153.7795,,,
United Kingdom,GBR,1957,,2132.2522,,,
United Kingdom,GBR,1958,,2102.4534,,,
United Kingdom,GBR,1959,,2112.238,,,
United Kingdom,GBR,1960,,2103.5837,2134,,
United Kingdom,GBR,1961,,2066.811,,,
United Kingdom,GBR,1962,,2029.0448,,,
United Kingdom,GBR,1963,,2020.5967,,,
United Kingdom,GBR,1964,,2020.8336,,,
United Kingdom,GBR,1965,,1997.568,,,
United Kingdom,GBR,1966,,1941.6097,,,
United Kingdom,GBR,1967,,1929.5275,,,
United Kingdom,GBR,1968,,1922.2015,,,
United Kingdom,GBR,1969,,1912.6047,,,
United Kingdom,GBR,1970,,1870.8944,1919,,1775
United Kingdom,GBR,1971,,1830.1425,,,1740
United Kingdom,GBR,1972,,1851.3665,,,1709
United Kingdom,GBR,1973,,1860.2523,,,1761
United Kingdom,GBR,1974,,1845.297,,,1725
United Kingdom,GBR,1975,,1814.0796,,,1720
United Kingdom,GBR,1976,,1807.0242,,,1705
United Kingdom,GBR,1977,,1816.9293,,,1687
United Kingdom,GBR,1978,,1818.0375,,,1669
United Kingdom,GBR,1979,,1815.493,,,1662
United Kingdom,GBR,1980,,1785.3964,1758,,1619
United Kingdom,GBR,1981,,1749.12,,,1567
United Kingdom,GBR,1982,,1745.4192,,,1581
United Kingdom,GBR,2001,,1695.9764,,,1565
United Kingdom,GBR,2016,,1667.6989,,,1541
United Kingdom,GBR,2017,,1668.9491,,,1540
United Kingdom,GBR,2018,,1663.1888,,,1535
United Kingdom,GBR,2019,,1667.9478,,,1538
United Kingdom,GBR,1870,,,2755,,
United Kingdom,GBR,1880,,,2740,,
United Kingdom,GBR,1890,,,2669,,
United Kingdom,GBR,1900,,,2656,,
United Kingdom,GBR,1913,,,2656,,
United Kingdom,GBR,1929,,,2257,,
United Kingdom,GBR,1938,,,2200,,
United States,USA,1983,1816.28686523438,1779.8716,,,1822
United States,USA,1984,1842.68518066406,1795.5767,,,1839
United States,USA,1985,1843.91857910156,1801.1373,,,1838
United States,USA,1986,1845.48315429688,1780.8394,,,1829
United States,USA,1987,1858.17431640625,1788.5175,,,1839
United States,USA,1988,1869.22436523438,1798.2715,,,1837
United States,USA,1989,1873.6240234375,1810.2931,,,1848
United States,USA,1990,1873.44213867188,1795.5679,1840,,1827
United States,USA,1991,1863.11645507812,1787.3378,,,1823
United States,USA,1992,1865.56494140625,1774.8828,,,1827
United States,USA,1993,1879.73327636719,1789.9547,,,1840
United States,USA,1994,1878.23059082031,1807.8274,,,1839
United States,USA,1995,1891.126953125,1817.4744,,,1839
United States,USA,1996,1889.14416503906,1823.5205,,,1840
United States,USA,1997,1903.79748535156,1828.4883,,,1843
United States,USA,1998,1904.58166503906,1839.1962,,,1842
United States,USA,1999,1908.65795898438,1841.3335,,,1839
United States,USA,2000,1916.07580566406,1844.854,1878,,1832
United States,USA,2001,1898.82995605469,1823.6593,,,1811
United States,USA,2002,1895.66735839844,1806.6908,,,1806
United States,USA,2003,1889.76782226562,1790.8417,,,1796
United States,USA,2004,1892.68713378906,1789.5275,,,1798
United States,USA,2005,1895.52807617188,1787.0139,,,1794
United States,USA,2006,1902.02075195312,1787.3512,,,1796
United States,USA,2007,1900.79357910156,1785.8835,,,1795
United States,USA,2008,1889.95373535156,1765.7664,,,1786
United States,USA,2009,1845.8310546875,1728.6077,,,1760
United States,USA,2010,1843.7119140625,1735.0112,,,1772
United States,USA,2011,1844.95776367188,1744.9083,,,1778
United States,USA,2012,1856.31945800781,1746.8585,,,1782
United States,USA,2013,1857.23999023438,1752.5328,,,1780
United States,USA,2014,1857.2724609375,1758.2686,,,1782
United States,USA,2015,1861.10656738281,1770.0232,,,1783
United States,USA,1950,,1990.1449,2008,,1968
United States,USA,1951,,2031.6351,,,1987
United States,USA,1952,,2027.8126,,,1988
United States,USA,1953,,2021.4503,,,1993
United States,USA,1954,,1998.1273,,,1984
United States,USA,1955,,2005.5841,,,2003
United States,USA,1956,,1990.4587,,,2002
United States,USA,1957,,1962.6049,,,1973
United States,USA,1958,,1928.4613,,,1947
United States,USA,1959,,1953.8413,,,1958
United States,USA,1960,,1935.2631,2033,,1952
United States,USA,1961,,1920.7145,,,1941
United States,USA,1962,,1940.2341,,,1960
United States,USA,1963,,1928.4489,,,1972
United States,USA,1964,,1935.1488,,,1975
United States,USA,1965,,1955.0966,,,1984
United States,USA,1966,,1963.9077,,,1974
United States,USA,1967,,1941.0928,,,1951
United States,USA,1968,,1937.4176,,,1940
United States,USA,1969,,1938.0999,,,1938
United States,USA,1970,,1893.4236,1942,,1907
United States,USA,1971,,1877.6512,,,1894
United States,USA,1972,,1874.2224,,,1890
United States,USA,1973,,1872.6632,,,1891
United States,USA,1974,,1844.7812,,,1860
United States,USA,1975,,1813.248,,,1839
United States,USA,1976,,1809.2971,,,1841
United States,USA,1977,,1809.3767,,,1844
United States,USA,1978,,1815.7156,,,1836
United States,USA,1979,,1817.7139,,,1834
United States,USA,1980,,1801.6115,1853,,1816
United States,USA,1981,,1790.0056,,,1812
United States,USA,1982,,1770.6661,,,1803
United States,USA,2016,,1766.7441,,,1778
United States,USA,2017,,1763.7267,,,1778
United States,USA,2018,,1774.7039,,,1783
United States,USA,2019,,1765.3464,,,1779
United States,USA,1870,,,3096,,
United States,USA,1880,,,3044,,
United States,USA,1890,,,2983,,
United States,USA,1900,,,2938,,
United States,USA,1913,,,2900,,
United States,USA,1929,,,2316,,
United States,USA,1938,,,1756,,
Uruguay,URY,1990,,1788,,,
Uruguay,URY,1991,,1781.501,,,
Uruguay,URY,1992,,1775.0256,,,
Uruguay,URY,1993,,1768.5737,,,
Uruguay,URY,1994,,1762.1454,,,
Uruguay,URY,1995,,1755.7404,,,
Uruguay,URY,1996,,1749.3585,,,
Uruguay,URY,1997,,1743,,,
Uruguay,URY,1998,,1736.6646,,,
Uruguay,URY,1999,,1722,,,
Uruguay,URY,2000,,1704.0769,,,
Uruguay,URY,2001,,1672.7721,,,
Uruguay,URY,2002,,1635.8788,,,
Uruguay,URY,2003,,1612.8038,,,
Uruguay,URY,2004,,1638.4481,,,
Uruguay,URY,2005,,1628.0012,,,
Uruguay,URY,2006,,1622.7958,,,
Uruguay,URY,2007,,1608.5977,,,
Uruguay,URY,2008,,1623.3337,,,
Uruguay,URY,2009,,1603.9224,,,
Uruguay,URY,2010,,1597.6067,,,
Uruguay,URY,2011,,1592.4203,,,
Uruguay,URY,2012,,1578.6353,,,
Uruguay,URY,2013,,1571.7993,,,
Uruguay,URY,2014,,1567.3374,,,
Uruguay,URY,2015,,1556.4283,,,
Uruguay,URY,2016,,1532.5138,,,
Uruguay,URY,2017,,1532.5138,,,
Uruguay,URY,2018,,1532.5138,,,
Uruguay,URY,2019,,1532.5138,,,
Venezuela,VEN,1950,,2179,,,
Venezuela,VEN,1951,,2162.9802,,,
Venezuela,VEN,1952,,2147.0784,,,
Venezuela,VEN,1953,,2131.2932,,,
Venezuela,VEN,1954,,2115.6243,,,
Venezuela,VEN,1955,,2100.0706,,,
Venezuela,VEN,1956,,2084.631,,,
Venezuela,VEN,1957,,2069.3052,,,
Venezuela,VEN,1958,,2054.0918,,,
Venezuela,VEN,1959,,2038.9904,,,
Venezuela,VEN,1960,,2024,,,
Venezuela,VEN,1961,,2016.5787,,,
Venezuela,VEN,1962,,2009.1847,,,
Venezuela,VEN,1963,,2001.8177,,,
Venezuela,VEN,1964,,1994.4778,,,
Venezuela,VEN,1965,,1987.1648,,,
Venezuela,VEN,1966,,1979.8787,,,
Venezuela,VEN,1967,,1972.6191,,,
Venezuela,VEN,1968,,1965.3862,,,
Venezuela,VEN,1969,,1958.1799,,,
Venezuela,VEN,1970,,1951,,,
Venezuela,VEN,1971,,1955.6555,,,
Venezuela,VEN,1972,,1960.3223,,,
Venezuela,VEN,1973,,1965,,,
Venezuela,VEN,1974,,1969.5398,,,
Venezuela,VEN,1975,,1974.0902,,,
Venezuela,VEN,1976,,1978.651,,,
Venezuela,VEN,1977,,1983.2224,,,
Venezuela,VEN,1978,,1987.8043,,,
Venezuela,VEN,1979,,1992.3969,,,
Venezuela,VEN,1980,,1997,,,
Venezuela,VEN,1981,,1985.9822,,,
Venezuela,VEN,1982,,1975.0251,,,
Venezuela,VEN,1983,,1964.1285,,,
Venezuela,VEN,1984,,1953.2921,,,
Venezuela,VEN,1985,,1942.5154,,,
Venezuela,VEN,1986,,1931.7982,,,
Venezuela,VEN,1987,,1921.1401,,,
Venezuela,VEN,1988,,1910.5408,,,
Venezuela,VEN,1989,,1900,,,
Venezuela,VEN,1990,,1889,,,
Venezuela,VEN,1991,,1878.4707,,,
Venezuela,VEN,1992,,1868,,,
Venezuela,VEN,1993,,1888.8833,,,
Venezuela,VEN,1994,,1910,,,
Venezuela,VEN,1995,,1915.2285,,,
Venezuela,VEN,1996,,1920.4713,,,
Venezuela,VEN,1997,,1925.7284,,,
Venezuela,VEN,1998,,1931,,,
Venezuela,VEN,1999,,1886.8966,,,
Venezuela,VEN,2000,,1898.5117,,,
Venezuela,VEN,2001,,1869.4724,,,
Venezuela,VEN,2002,,1829.0203,,,
Venezuela,VEN,2003,,1801.2109,,,
Venezuela,VEN,2004,,1896.695,,,
Venezuela,VEN,2005,,1922.8501,,,
Venezuela,VEN,2006,,1903.8516,,,
Vietnam,VNM,1983,,2416.744,,,
Vietnam,VNM,1984,,2394.3894,,,
Vietnam,VNM,1985,,2379.148,,,
Vietnam,VNM,1986,,2370.5808,,,
Vietnam,VNM,1987,,2361.2148,,,
Vietnam,VNM,1988,,2357.016,,,
Vietnam,VNM,1989,,2355.167,,,
Vietnam,VNM,1990,,2349.8042,,,
Vietnam,VNM,1991,,2346.6719,,,
Vietnam,VNM,1992,,2344.2402,,,
Vietnam,VNM,1993,,2342.713,,,
Vietnam,VNM,1994,,2339.7915,,,
Vietnam,VNM,1995,,2336.0488,,,
Vietnam,VNM,1996,,2331.6208,,,
Vietnam,VNM,1997,,2317.493,,,
Vietnam,VNM,1998,,2362.4004,,,
Vietnam,VNM,1999,,2362.1482,,,
Vietnam,VNM,2000,,2393.6567,,,
Vietnam,VNM,2001,,2246.975,,,
Vietnam,VNM,2002,,2230.7422,,,
Vietnam,VNM,2003,,2254.9006,,,
Vietnam,VNM,2004,,2206.9907,,,
Vietnam,VNM,2005,,2191.6868,,,
Vietnam,VNM,2006,,2239.6477,,,
Vietnam,VNM,2007,,2241.1814,,,
Vietnam,VNM,2008,,2336.6921,,,
Vietnam,VNM,2009,,2405.3694,,,
Vietnam,VNM,2010,,2299.9985,,,
Vietnam,VNM,2011,,2331.3015,,,
Vietnam,VNM,2012,,2310.5212,,,
Vietnam,VNM,2013,,2267.4873,,,
Vietnam,VNM,2014,,2150.6382,,,
Vietnam,VNM,2015,,2191.3704,,,
Vietnam,VNM,2016,,2169.5515,,,
Vietnam,VNM,2017,,2131.9683,,,
Vietnam,VNM,2018,,2131.9683,,,
Vietnam,VNM,2019,,2131.9683,,,
